LevelIIB_boys_weighted.csv,5,16,1
LevelIIB_boys_weighted.csv,5,17,1
LevelIIB_boys_weighted.csv,5,18,2
LevelIIB_boys_weighted.csv,5,19,3
LevelIIB_boys_weighted.csv,5,20,4
LevelIIB_boys_weighted.csv,5,21,5
LevelIIB_boys_weighted.csv,5,22,6
LevelIIB_boys_weighted.csv,5,23,8
LevelIIB_boys_weighted.csv,5,24,10
LevelIIB_boys_weighted.csv,5,25,13
LevelIIB_boys_weighted.csv,5,26,15
LevelIIB_boys_weighted.csv,5,27,18
LevelIIB_boys_weighted.csv,5,28,21
LevelIIB_boys_weighted.csv,5,29,24
LevelIIB_boys_weighted.csv,5,30,27
LevelIIB_boys_weighted.csv,10,16,2
LevelIIB_boys_weighted.csv,10,17,3
LevelIIB_boys_weighted.csv,10,18,4
LevelIIB_boys_weighted.csv,10,19,5
LevelIIB_boys_weighted.csv,10,20,7
LevelIIB_boys_weighted.csv,10,21,9
LevelIIB_boys_weighted.csv,10,22,11
LevelIIB_boys_weighted.csv,10,23,14
LevelIIB_boys_weighted.csv,10,24,17
LevelIIB_boys_weighted.csv,10,25,20
LevelIIB_boys_weighted.csv,10,26,23
LevelIIB_boys_weighted.csv,10,27,27
LevelIIB_boys_weighted.csv,10,28,31
LevelIIB_boys_weighted.csv,10,29,35
LevelIIB_boys_weighted.csv,10,30,38
LevelIIB_boys_weighted.csv,15,16,4
LevelIIB_boys_weighted.csv,15,17,5
LevelIIB_boys_weighted.csv,15,18,6
LevelIIB_boys_weighted.csv,15,19,8
LevelIIB_boys_weighted.csv,15,20,11
LevelIIB_boys_weighted.csv,15,21,13
LevelIIB_boys_weighted.csv,15,22,16
LevelIIB_boys_weighted.csv,15,23,19
LevelIIB_boys_weighted.csv,15,24,23
LevelIIB_boys_weighted.csv,15,25,26
LevelIIB_boys_weighted.csv,15,26,30
LevelIIB_boys_weighted.csv,15,27,34
LevelIIB_boys_weighted.csv,15,28,38
LevelIIB_boys_weighted.csv,15,29,42
LevelIIB_boys_weighted.csv,15,30,47
LevelIIB_boys_weighted.csv,20,16,5
LevelIIB_boys_weighted.csv,20,17,7
LevelIIB_boys_weighted.csv,20,18,9
LevelIIB_boys_weighted.csv,20,19,11
LevelIIB_boys_weighted.csv,20,20,14
LevelIIB_boys_weighted.csv,20,21,17
LevelIIB_boys_weighted.csv,20,22,20
LevelIIB_boys_weighted.csv,20,23,24
LevelIIB_boys_weighted.csv,20,24,28
LevelIIB_boys_weighted.csv,20,25,32
LevelIIB_boys_weighted.csv,20,26,36
LevelIIB_boys_weighted.csv,20,27,40
LevelIIB_boys_weighted.csv,20,28,45
LevelIIB_boys_weighted.csv,20,29,49
LevelIIB_boys_weighted.csv,20,30,53
LevelIIB_boys_weighted.csv,25,16,7
LevelIIB_boys_weighted.csv,25,17,9
LevelIIB_boys_weighted.csv,25,18,12
LevelIIB_boys_weighted.csv,25,19,15
LevelIIB_boys_weighted.csv,25,20,18
LevelIIB_boys_weighted.csv,25,21,21
LevelIIB_boys_weighted.csv,25,22,25
LevelIIB_boys_weighted.csv,25,23,29
LevelIIB_boys_weighted.csv,25,24,33
LevelIIB_boys_weighted.csv,25,25,37
LevelIIB_boys_weighted.csv,25,26,42
LevelIIB_boys_weighted.csv,25,27,46
LevelIIB_boys_weighted.csv,25,28,50
LevelIIB_boys_weighted.csv,25,29,55
