discrimination,difficulty,guessing,upper_asymptote,definition
1.81001353464535,-1.9192150129628,0,1,a
2.67866066828283,-3.86855127192058,0,1,a lot
2.55510929320955,-5.64199804827635,0,1,about
2.25906559540861,-4.87369621726878,0,1,above
3.16011734913062,-4.7135353598455,0,1,after
2.53336667064221,1.05399932060464,0,1,airplane
1.98526114435923,-1.85585429900283,0,1,all
2.59240020409354,-1.8270266261785,0,1,alligator
2.47675732996855,-3.65219073883611,0,1,am
2.21037933735658,-5.41204380370867,0,1,an
2.64563488255985,-2.91324568130544,0,1,and
2.44484485059274,-1.16819027044251,0,1,animal
2.21873713151331,-3.43694898316812,0,1,ankle
2.3834537576442,-3.04823136588422,0,1,another
2.02775134649205,-1.16316164348069,0,1,ant
2.8754031386613,-4.58129471338835,0,1,any
2.58659049019999,2.21856213248595,0,1,apple
2.07359365680489,-1.39683620113906,0,1,applesauce
2.68692035058499,-4.28581359812189,0,1,are
3.38887376899285,0.113771584471592,0,1,arm
2.45745690400296,-3.86999631978434,0,1,around
2.54502439626966,-1.433458244199,0,1,asleep
2.25934799170053,-3.02648606321145,0,1,at
1.8182977387816,-1.38813076351609,0,1,aunt
3.05475104940369,-2.56794107244858,0,1,awake
2.37688990112345,-2.48734746825827,0,1,away
0.976130158970853,1.13128166694021,0,1,baa baa
1.92616717415323,2.68399610070074,0,1,baby
1.95592425913797,-3.88628509085182,0,1,babysitter
1.01997130096293,-0.59617700415347,0,1,babysitter's name
2.18857100547441,-1.87205824740303,0,1,back
2.31087370647079,-2.36002836987676,0,1,backyard
1.75646537473701,-1.10064699678526,0,1,bad
2.31503226025885,4.91125968471923,0,1,ball
2.16930934791155,2.17928773173326,0,1,balloon
1.85965825867801,2.32991901546248,0,1,banana
1.40913309198077,-3.26768216093193,0,1,basement
2.94743667518201,-1.98850306664859,0,1,basket
1.6651979820112,-1.32877992384892,0,1,bat
2.29799516752434,1.94971766336279,0,1,bath
3.56763677127893,-1.13937819087167,0,1,bathroom
2.37271184301693,-0.033193267549758,0,1,bathtub
2.08879660655635,-3.66173052424712,0,1,be
1.85953534833041,-1.79644059020584,0,1,beach
1.50038451110488,-2.10911842815348,0,1,beads
1.96036147357614,-1.01282382211584,0,1,beans
1.9963139809452,1.22605559084896,0,1,bear
2.14578743837123,-3.85094573758495,0,1,because
3.39401324858401,1.03870429318134,0,1,bed
3.28346380003408,-2.23705106625726,0,1,bedroom
1.91648550216629,0.420613698980513,0,1,bee
3.14359129145129,-6.05862172192014,0,1,before
3.02660000381566,-4.30341462950954,0,1,behind
2.12330683135697,0.707666025206836,0,1,belly button
2.09912893665389,-1.73835346570817,0,1,belt
2.91953175783352,-4.82684799652338,0,1,bench
2.28526158993345,-5.12045917182051,0,1,beside
2.76129241632504,-2.86363388719134,0,1,better
1.74729071767662,-0.555348582280448,0,1,bib
2.3641515114812,0.222303883625948,0,1,bicycle
3.09083821519467,-0.271483782623022,0,1,big
2.03237486267832,2.18737069193047,0,1,bird
2.25506736911133,-0.011866070056064,0,1,bite
2.3910463766859,-2.01102746836868,0,1,black
2.67549594906179,0.935960693666328,0,1,blanket
2.1040566801824,0.260994763454344,0,1,block
2.60431223628325,-1.06246150832255,0,1,blow
2.03238957086205,-0.368536779472512,0,1,blue
2.31504429306778,0.725524235760702,0,1,boat
2.39683576008649,3.08442578912834,0,1,book
1.96722179014994,-0.186437068662712,0,1,boots
2.64460106954633,-0.320830064731913,0,1,bowl
2.63447573825447,-0.11543925383539,0,1,box
2.3267655380605,-0.582840849881644,0,1,boy
2.78690778355274,0.231234837051084,0,1,bread
3.12160645685956,-1.80891715530306,0,1,break
2.87883394832696,-1.28356358484198,0,1,breakfast
2.95054970428733,-2.85213834427046,0,1,bring
2.94607645950855,-0.919122525556504,0,1,broken
2.22739041829435,-0.811373642217221,0,1,broom
1.09223668652857,-1.21088186239213,0,1,brother
2.30841089160449,-2.33380345407075,0,1,brown
2.5804834540033,0.050946769193825,0,1,brush
2.09951008019015,1.80412378603959,0,1,bubbles
2.66405980460658,-2.15410408464764,0,1,bucket
2.11720988630716,0.308752793591214,0,1,bug
3.32036429372093,-3.53494088917438,0,1,build
2.1459839026178,-1.69305071391738,0,1,bump
2.20334950147229,0.702598191297417,0,1,bunny
2.12756743758754,0.56352167984723,0,1,bus
2.25302832151658,-4.7653712394547,0,1,but
2.45600259939816,-1.2599967821953,0,1,butter
2.44296853362172,-0.063803523835741,0,1,buttocks/bottom*
2.27884241529949,-0.119062626245204,0,1,button
2.67966072053146,-3.04485706699303,0,1,buy
2.10591512265261,-3.07839618528325,0,1,by
1.48194430137517,3.20397510291648,0,1,bye
1.89175056806371,-0.636174234385391,0,1,call (on phone)
3.05142995760354,-2.21939998577847,0,1,camera
1.82948488550466,-3.84596518945955,0,1,camping
2.87292415076436,-3.27830780451414,0,1,can (auxiliary)
2.46574761662202,-2.66550503216488,0,1,can (object)
2.03556877398321,-0.179964280528867,0,1,candy
2.31137582873968,2.52337044866106,0,1,car
3.04136365191914,-2.54376150376776,0,1,careful
3.28295450237685,-2.35344575930486,0,1,carry
1.70000353041299,1.62920622106447,0,1,cat
2.95125363403536,-2.11463635451042,0,1,catch
2.43699560548363,0.017252378709478,0,1,cereal
3.40447253977011,0.905813482953384,0,1,chair
1.96757340808992,-2.07670080813658,0,1,chalk
2.53736378993154,-3.06677145432127,0,1,chase
2.44026108824025,-0.672349382771413,0,1,cheek
1.57775361718321,-0.463132855103808,0,1,cheerios
2.27067590103417,1.90673501512237,0,1,cheese
2.56161372975038,-0.42245413293837,0,1,chicken (animal)
2.75962959696564,-0.367580364227534,0,1,chicken (food)
2.25782730804819,-4.22459799254114,0,1,child
1.95809578528899,0.956677602138903,0,1,child's own name
2.55131808296959,-0.987439785618998,0,1,chin
2.49149063339766,-1.55030484635013,0,1,chocolate
1.48112492605234,0.968099300256901,0,1,choo choo
2.07105148806698,-3.92466708185916,0,1,circus
2.49497991558382,-0.84576859553798,0,1,clap
3.31656503276486,-1.4495071058783,0,1,clean (action)
3.41053161953807,-1.30556382423757,0,1,clean (description)
3.63854251727901,-2.7200157347576,0,1,climb
1.96906339157948,-0.322923263507148,0,1,clock
2.74081001483828,-1.36175737600131,0,1,close
3.80812941569762,-3.23527672202212,0,1,closet
2.58255977591309,-1.79533197532437,0,1,cloud
2.05084176063524,-2.19546941586728,0,1,clown
2.05035189597332,-0.242827422432347,0,1,coat
1.3081555005022,-0.799605452152673,0,1,cockadoodledoo
2.14609647693534,-1.28479664622845,0,1,coffee
1.15063254708501,-1.684342052737,0,1,coke
2.68771870441441,0.563547134133836,0,1,cold
2.89066688096868,-1.8409814673688,0,1,cook
2.32313248261651,2.05922025162244,0,1,cookie
2.77931241519982,-1.13848201682376,0,1,corn
2.98571124908779,-1.50423611380039,0,1,couch
2.60879830743035,-5.71623905273037,0,1,could
2.53220690710069,-6.38576976376792,0,1,country
3.34318681065021,-3.99454863836314,0,1,cover
2.31879680268591,1.07766661107993,0,1,cow
2.21668274336228,-3.93285858597291,0,1,cowboy
2.13737911026662,1.27613994653669,0,1,cracker
2.83942731074716,-0.601528692355549,0,1,crayon
2.43227269981837,-1.81191643023814,0,1,crib
3.28960984245366,-0.872631031741693,0,1,cry
2.65802882646392,1.47519669921514,0,1,cup
3.16376514417235,-2.93826252114821,0,1,cut
1.97653085421871,-2.06628937149432,0,1,cute
0.967561253292144,3.89771191862847,0,1,daddy*
2.72474270085754,-0.778018239252236,0,1,dance
2.71273545160609,-2.15007752358474,0,1,dark
2.44637972116023,-3.15032644205764,0,1,day
1.66776200206738,-1.46835156295181,0,1,deer
