"discrimination","difficulty","guessing","upper_asymptote","definition"
0.351444974643904,-1.73261754091561,0,1,"¡am!"
0.856215560966083,-1.82598762933548,0,1,"¡ay!"
0.966801227706906,0.169337689982257,0,1,"¡pum!"
1.66248443928333,0.0273034834359452,0,1,"(nombre del niño/a)"
0.846454597296774,0.252022158910348,0,1,"a"
1.92699381985935,0.146650745484133,0,1,"a ver..."
3.01375219415187,0.459950304963902,0,1,"abajo"
2.26266142622402,1.01749617805722,0,1,"abeja"
2.26705821615507,1.41641396126414,0,1,"abrigo"
3.00408093119672,-0.00631277777096878,0,1,"abrir"
1.68815732395257,-0.580633918081746,0,1,"abuela"
1.59477164285658,-0.144376360846438,0,1,"abuelo"
2.22334587170194,0.48925998279858,0,1,"acabar"
1.48158509944047,1.58772551098299,0,1,"acerrín"
3.44847054330589,1.04725524803321,0,1,"acompañar"
3.34278923447501,0.278032199319906,0,1,"acostar(se)"
3.3541094871213,0.85487275121832,0,1,"adentro"
1.94297069102318,-1.00183994854774,0,1,"adíos/byebye"
3.08007665885087,0.665111320174684,0,1,"afuera"
3.55715535041785,0.774963465999274,0,1,"agarrar"
2.4160459827172,-1.79757066283026,0,1,"agua"
1.53097160920029,0.177057260652332,0,1,"ahí"
1.48032242198112,1.00222859155343,0,1,"ahí te voy"
2.45944458440882,0.870807055328794,0,1,"ahorita/ahora"
1.64393104174064,1.0838802821102,0,1,"al agua patos..."
2.94866272840061,1.15469683683853,0,1,"al rato"
2.40845177303451,1.15094983970562,0,1,"alberca/piscina"
1.22315539324172,0.261832816140155,0,1,"allá"
1.09588515168196,1.29945456986337,0,1,"allí"
3.32327078858038,0.39612194589181,0,1,"almohada"
2.01760446181538,1.68241371260257,0,1,"almorzar"
2.45706891770087,1.33240532667265,0,1,"alto"
2.77175877164501,1.00468160462484,0,1,"amarillo"
3.53007270465888,1.1212621694983,0,1,"amarrar(se)"
2.47003945404513,0.858540980476307,0,1,"amiga"
2.60653716700324,0.8713468562582,0,1,"amigo"
2.30566999622961,1.13505932902153,0,1,"andar"
2.694232825435,0.575067016324306,0,1,"animal"
2.64463641785967,2.0977255950249,0,1,"antes"
3.67815711171043,0.417586227811804,0,1,"apagar"
3.10047486066766,1.06271767684386,0,1,"apurar(se)"
1.77258641729502,1.48322949867389,0,1,"aquel"
2.07504041521391,1.89640259169423,0,1,"aquella"
2.89662201894706,2.04146019944568,0,1,"aquellas"
2.4214414463422,2.11813661938363,0,1,"aquellos"
1.98586891570576,0.395429365009051,0,1,"aquí"
2.57361941684788,0.223558899248429,0,1,"araña"
3.31990004305165,0.221045516321006,0,1,"árbol"
2.31404311475903,1.26580456156855,0,1,"ardilla"
2.60036665083132,0.653346605010978,0,1,"aretes"
3.77682060507744,1.24662336899142,0,1,"arreglar(se)"
2.788142679298,0.434210244635913,0,1,"arriba"
2.84661453909045,0.266641473118916,0,1,"arroz"
1.81106638011113,0.587831844211395,0,1,"así"
2.71002359371493,1.76739810404478,0,1,"aspiradora"
3.2697207951529,0.602925162756241,0,1,"asustar(se)"
1.72003004962734,0.937488603267663,0,1,"atole"
3.23493346778848,1.03388325505642,0,1,"atrás"
2.27158364043545,0.797493888150213,0,1,"atún"
1.65265604308112,1.0892497455782,0,1,"autobús"
3.00628680512756,0.804479644169844,0,1,"aventar"
2.47108294768663,-0.0323640000675183,0,1,"avión"
2.32438178839683,1.5398362094367,0,1,"ayer"
3.71213112497164,0.69164545291386,0,1,"ayudar"
3.2794199104993,0.34864313430517,0,1,"azúcar"
2.54374777526693,0.896569900257714,0,1,"azul"
2.65825868814009,0.48674627775805,0,1,"babero"
1.86979268874229,0.826075061117092,0,1,"bacinica"
2.81003230338944,0.208140512649783,0,1,"bailar"
3.18478511192728,0.35856322677412,0,1,"bajar(se)"
2.5807891794984,0.909925562276668,0,1,"banco (afuera)"
2.59804994669652,1.23866803050748,0,1,"banco (lugares)"
2.9999228626429,0.920996322426847,0,1,"bandera"
4.0921319564953,-0.0631166272122702,0,1,"baño"
2.78482174171309,1.06361843144367,0,1,"barba"
3.00371276585272,0.736753046273838,0,1,"barco"
4.00364829536326,0.604642958644466,0,1,"barrer"
4.02652465975965,0.0661483704602017,0,1,"basura"
1.76128107239913,1.86691238755732,0,1,"bat"
2.03383448664214,-1.00056839437813,0,1,"bebé"
0.693814715805248,0.533287031441118,0,1,"bee/mee"
2.99397505815495,0.456961274785806,0,1,"besar"
1.62708745107608,-0.299641244179589,0,1,"besitos"
1.35327269581162,1.37918153685265,0,1,"bicho"
2.5685633769267,0.40908806154066,0,1,"bicicleta"
1.9131143700533,0.782989772336249,0,1,"bien"
3.02836547948247,0.938516614043089,0,1,"bigote"
2.7812189522459,1.12883617563655,0,1,"blanco"
4.12104352264784,-0.29956741899156,0,1,"boca"
3.41557735465534,0.299431679633409,0,1,"bolsa (ropa)"
4.46099837199033,0.174162661860587,0,1,"bolsa (utensilios de la casa)"
3.13864558536955,0.523830797545218,0,1,"bonita"
2.32000383365912,0.843484088904121,0,1,"borrego"
2.92706077822616,1.49350028236861,0,1,"bosque"
2.63579649410694,0.733934512583098,0,1,"botas"
2.03777070730214,-0.241266398953592,0,1,"botella/mamila"
2.68866029506553,0.407007601343527,0,1,"botón"
1.83299870117064,-0.745072730423451,0,1,"bravo"
3.24685090314319,0.431370730134023,0,1,"brazo"
3.39032757979281,0.36385038437539,0,1,"brincar"
2.71022525902722,0.569331208864948,0,1,"buenas noches"
2.17834446044397,0.818887523778763,0,1,"bueno"
2.54379186882682,0.618883836766068,0,1,"buenos días"
1.56169673040623,1.33545404461654,0,1,"buey"
2.89825709334486,1.52276418292582,0,1,"bufanda"
1.91635789235817,1.2322285090592,0,1,"búho"
2.60843265371158,1.07139983274211,0,1,"burbujas"
2.30009136071238,0.407135019636281,0,1,"burro"
4.56734118194716,0.751576618260569,0,1,"buscar"
2.67745324897818,-0.190609863925038,0,1,"caballo"
3.29243124339799,1.10286552372108,0,1,"caber"
4.08798901853615,-0.135180948711975,0,1,"cabeza"
3.06821115436257,0.824644511795713,0,1,"cacahuete/maní"
3.1896501966382,0.569256268441744,0,1,"cachete"
2.30537730065745,0.259114354686064,0,1,"caer(se)"
2.79010236214545,0.476619298391183,0,1,"café"
3.75395515706818,0.399068098970025,0,1,"caja"
3.6495737914545,0.700714813311891,0,1,"cajón"
2.79227789327787,1.01708770021291,0,1,"calabaza"
2.96920894456157,-0.00640294661542807,0,1,"calcetín"
2.90475078786504,0.0541418999877286,0,1,"caliente"
